Country,Continent,Year,GDP per capita,Mortality,GDP
Senegal,AF,1992,1942.926758,13.6,16415511552
Senegal,AF,1993,1906.823853,13.65,16529391616
Senegal,AF,1994,1847.598267,13.75,16428695552
Senegal,AF,1995,1886.542847,13.85,17210296320
Senegal,AF,1996,1866.342285,13.91,17466716160
Senegal,AF,1997,1866.391113,13.88,17903980544
Senegal,AF,1998,1915.429688,13.73,18848458752
Senegal,AF,1999,1978.096436,13.42,19929669632
Senegal,AF,2000,1983.524048,12.91,20451864576
Senegal,AF,2001,2009.942261,12.26,21264652288
Senegal,AF,2002,1959.614136,11.5,21278959616
Senegal,AF,2003,2025.02356,10.7,22579513344
Senegal,AF,2004,2074.953857,9.91,23766556672
Senegal,AF,2005,2121.158691,9.18,24954050560
Senegal,AF,2006,2104.437012,8.53,25426415616
Senegal,AF,2007,2137.671631,7.95,26522044416
Senegal,AF,2008,2146.791504,7.45,27345926144
Senegal,AF,2009,2129.336426,7.02,27841705984
Senegal,AF,2010,2151.324707,6.63,28867536896
Senegal,AF,2011,2123,6.3,29228466176
Senegal,AF,2012,2163,6,30546520064
Senegal,AF,2013,2185,5.74,31644256256
Senegal,AF,2014,2224,5.5,33021583360
Senegal,AF,2015,2311,5.28,35168681984
Senegal,AF,2016,2403,5.06,37469413376
Senegal,AF,2017,2519.675781,4.88,40244772864
Senegal,AF,2018,2617.124512,4.7,42805547008
Serbia,EU,1984,10866,4.13,83622551552
Serbia,EU,1985,10839,3.91,83673825280
Serbia,EU,1986,11180,3.75,86531391488
Serbia,EU,1987,10973,3.63,85105491968
Serbia,EU,1988,10793,3.44,83849584640
Serbia,EU,1989,10963,3.13,85287247872
Serbia,EU,1990,9754,2.79,75948515328
Serbia,EU,1991,8858.006836,2.54,68665327616
Serbia,EU,1992,6567.669922,2.43,50650013696
Serbia,EU,1993,4673.641602,2.34,36015632384
Serbia,EU,1994,4910.816406,2.18,37817208832
Serbia,EU,1995,5325.488281,1.96,40959922176
Serbia,EU,1996,5710.196777,1.74,44013043712
Serbia,EU,1997,6288.023926,1.54,48378785792
Serbia,EU,1998,6603.711426,1.39,50685452288
Serbia,EU,1999,5532.541504,1.31,42474164224
Serbia,EU,2000,6059.583008,1.27,46079098880
Serbia,EU,2001,6542.679688,1.22,49386606592
Serbia,EU,2002,7155.576172,1.15,53983948800
Serbia,EU,2003,7637.832031,1.05,57552822272
Serbia,EU,2004,8512.167969,0.97,64033292288
Serbia,EU,2005,9198.414063,0.89,69008318464
Serbia,EU,2006,9902.425781,0.84,74031546368
Serbia,EU,2007,10768.94238,0.81,80197312512
Serbia,EU,2008,11650.22754,0.8,86373416960
Serbia,EU,2009,11576.58887,0.78,85427576832
Serbia,EU,2010,11963.55469,0.76,87870480384
Serbia,EU,2011,12463,0.74,91111448576
Serbia,EU,2012,12384,0.71,90113466368
Serbia,EU,2013,12764,0.69,92449742848
Serbia,EU,2014,12606,0.66,90886283264
Serbia,EU,2015,12765,0.63,91611774976
Serbia,EU,2016,13184,0.6,94185455616
Serbia,EU,2017,13488.6748,0.58,95918284800
Serbia,EU,2018,14124.11816,0.55,99972055040
Seychelles,AF,1960,3257,10.45,136794000
Seychelles,AF,1961,2995,10.31,128785000
Seychelles,AF,1962,3174,10.17,139656000
Seychelles,AF,1963,3384,9.99,152280000
Seychelles,AF,1964,3424,9.79,160928000
Seychelles,AF,1965,3351,9.54,160848000
Seychelles,AF,1966,3351,9.24,164199008
Seychelles,AF,1967,3277,8.89,163850000
Seychelles,AF,1968,3470,8.48,176970000
Seychelles,AF,1969,3379,8.03,179087008
Seychelles,AF,1970,3537,7.54,190998000
Seychelles,AF,1971,3987,7.04,223272000
Seychelles,AF,1972,4149,6.54,236492992
Seychelles,AF,1973,4468,6.05,259144000
Seychelles,AF,1974,4457,5.56,258506000
Seychelles,AF,1975,4506,5.08,270360000
Seychelles,AF,1976,5149,4.61,314088992
Seychelles,AF,1977,5491,4.16,340441984
Seychelles,AF,1978,5906,3.75,366172000
Seychelles,AF,1979,6709,3.38,422667008
Seychelles,AF,1980,6424,3.05,411136000
Seychelles,AF,1981,5928,2.76,385320000
Seychelles,AF,1982,5786,2.53,376089984
Seychelles,AF,1983,5638,2.33,372108000
Seychelles,AF,1984,6030,2.17,397980000
Seychelles,AF,1985,6585,2.04,441195008
Seychelles,AF,1986,6601,1.93,448868000
Seychelles,AF,1987,6827,1.84,464236000
Seychelles,AF,1988,7114,1.76,490865984
Seychelles,AF,1989,7755,1.69,542849984
Seychelles,AF,1990,8239,1.63,584969024
Seychelles,AF,1991,8570.673828,1.58,617088512
Seychelles,AF,1992,9304.807617,1.53,679251008
Seychelles,AF,1993,10009.91406,1.49,730723712
Seychelles,AF,1994,10060.8252,1.46,744501056
Seychelles,AF,1995,10135.0957,1.43,760132160
Seychelles,AF,1996,10468.99023,1.41,795643264
Seychelles,AF,1997,12233.0498,1.4,929711808
Seychelles,AF,1998,13801.1875,1.39,1062691392
Seychelles,AF,1999,14235.78711,1.38,1110391424
Seychelles,AF,2000,14379.83203,1.38,1136006784
Seychelles,AF,2001,14221.16309,1.37,1137693056
Seychelles,AF,2002,14581.41113,1.37,1181094272
Seychelles,AF,2003,13835.99316,1.37,1134551424
Seychelles,AF,2004,13735.89746,1.37,1140079488
Seychelles,AF,2005,15172.56348,1.37,1274495360
Seychelles,AF,2006,16824.61328,1.38,1430092032
Seychelles,AF,2007,18832.82617,1.38,1619623040
Seychelles,AF,2008,18687.39063,1.39,1625803008
Seychelles,AF,2009,18743.99609,1.4,1630727680
Seychelles,AF,2010,20147.17773,1.41,1772951680
Seychelles,AF,2011,21545,1.42,1917505024
Seychelles,AF,2012,22130,1.43,1991699968
Seychelles,AF,2013,23036,1.45,2096275968
Seychelles,AF,2014,24250,1.46,2231000064
Seychelles,AF,2015,25690,1.48,2363480064
Seychelles,AF,2016,26624,1.48,2476032000
Seychelles,AF,2017,27573.6875,1.47,2589720576
Seychelles,AF,2018,29531.06055,1.45,2794612992
Sierra Leone,AF,1960,1176,39.17,2817696000
Sierra Leone,AF,1961,1181,38.63,2872192000
Sierra Leone,AF,1962,1216,38.02,3001088000
Sierra Leone,AF,1963,1218,37.43,3051089920
Sierra Leone,AF,1964,1215,36.85,3089744896
Sierra Leone,AF,1965,1282,36.25,3310124032
Sierra Leone,AF,1966,1342,35.66,3518724096
Sierra Leone,AF,1967,1313,35.04,3495205888
Sierra Leone,AF,1968,1420,34.44,3839680000
Sierra Leone,AF,1969,1525,33.86,4187650048
Sierra Leone,AF,1970,1553,33.29,4331317248
Sierra Leone,AF,1971,1535,32.76,4350190080
Sierra Leone,AF,1972,1525,32.25,4390474752
Sierra Leone,AF,1973,1553,31.76,4542524928
Sierra Leone,AF,1974,1581,31.28,4701894144
Sierra Leone,AF,1975,1551,30.81,4699530240
Sierra Leone,AF,1976,1511,30.33,4665968128
Sierra Leone,AF,1977,1495,29.88,4706259968
Sierra Leone,AF,1978,1524,29.43,4888991744
Sierra Leone,AF,1979,1572,29.01,5142011904
Sierra Leone,AF,1980,1584,28.64,5282639872
Sierra Leone,AF,1981,1615,28.28,5494230016
Sierra Leone,AF,1982,1610,27.95,5589919744
Sierra Leone,AF,1983,1575,27.63,5584949760
Sierra Leone,AF,1984,1608,27.32,5825783808
Sierra Leone,AF,1985,1610,27.05,5961829888
Sierra Leone,AF,1986,1597,26.77,6047839232
Sierra Leone,AF,1987,1624,26.54,6294624256
Sierra Leone,AF,1988,1626,26.35,6451968000
Sierra Leone,AF,1989,1642,26.14,6673088000
Sierra Leone,AF,1990,1635,25.98,6912779776
Sierra Leone,AF,1991,1467.388794,25.81,6361130496
Sierra Leone,AF,1992,1354.96814,25.64,5753195008
Sierra Leone,AF,1993,1405.162842,25.45,5761167360
Sierra Leone,AF,1994,1500.209229,25.23,5967832064
Sierra Leone,AF,1995,1383.108154,24.95,5367842304
Sierra Leone,AF,1996,1060.562378,24.61,4041803264
Sierra Leone,AF,1997,885.2984009,24.22,3333148416
Sierra Leone,AF,1998,882.7293091,23.77,3306703872
Sierra Leone,AF,1999,814.123291,23.29,3041564672
Sierra Leone,AF,2000,828.7938843,22.77,3156876032
Sierra Leone,AF,2001,923.0457764,22.22,3731874048
Sierra Leone,AF,2002,1101.750366,21.63,4723204096
Sierra Leone,AF,2003,1156.519043,21.03,5165014528
Sierra Leone,AF,2004,1197.152954,20.4,5509297664
Sierra Leone,AF,2005,1223.701538,19.73,5761186816
Sierra Leone,AF,2006,1247.252808,19.04,6009264128
Sierra Leone,AF,2007,1320.75769,18.32,6495486464
Sierra Leone,AF,2008,1363.487549,17.57,6848798208
Sierra Leone,AF,2009,1378.35791,16.81,7073732608
Sierra Leone,AF,2010,1421.1521,16.05,7455364096
Sierra Leone,AF,2011,1479,15.32,7933356032
Sierra Leone,AF,2012,1665,14.63,9134189568
Sierra Leone,AF,2013,1965,13.98,11029544960
Sierra Leone,AF,2014,2007,13.77,11528208384
Sierra Leone,AF,2015,1563,13.83,9188877312
Sierra Leone,AF,2016,1619,12.32,9744760832
Sierra Leone,AF,2017,1644.247803,11.82,10133819392
Sierra Leone,AF,2018,1683.849731,11.35,10628815872
Singapore,AS,1960,3464,4.77,5703129600
Singapore,AS,1961,3623,4.37,6167795200
Singapore,AS,1962,3775,4.04,6607005184
Singapore,AS,1963,4049,3.8,7267955200
Singapore,AS,1964,3800,3.64,6998080000
Singapore,AS,1965,3991,3.51,7530617856
Singapore,AS,1966,4317,3.35,8350804992
Singapore,AS,1967,4741,3.18,9375801344
Singapore,AS,1968,5294,3.01,10651528192
Singapore,AS,1969,5931,2.85,12114067456
Singapore,AS,1970,6650,2.71,13795471360
Singapore,AS,1971,7318,2.57,15462202368
Singapore,AS,1972,8155,2.41,17552822272
Singapore,AS,1973,8894,2.2,19504541696
Singapore,AS,1974,9314,1.95,20768356352
Singapore,AS,1975,9602,1.73,21725485056
Singapore,AS,1976,10178,1.59,23341207552
Singapore,AS,1977,10790,1.53,25089986560
Singapore,AS,1978,11588,1.51,27273517056
Singapore,AS,1979,12521,1.5,29843804160
Singapore,AS,1980,13601,1.48,32831453184
Singapore,AS,1981,14335,1.41,36344500224
Singapore,AS,1982,14687,1.32,38947999744
Singapore,AS,1983,15720,1.23,42275213312
Singapore,AS,1984,16767,1.15,45996859392
Singapore,AS,1985,16611,1.09,45678538752
Singapore,AS,1986,16831,1.03,46286409728
Singapore,AS,1987,18345,0.98,51266056192
Singapore,AS,1988,19853,0.91,56963538944
Singapore,AS,1989,21221,0.84,62766456832
Singapore,AS,1990,22666,0.77,69065572352
Singapore,AS,1991,23636.68359,0.69,74503577600
Singapore,AS,1992,24775.57031,0.63,80669507584
Singapore,AS,1993,27073.71484,0.57,90974445568
Singapore,AS,1994,29454.61328,0.53,1.02E+11
Singapore,AS,1995,30957.28711,0.5,1.1E+11
Singapore,AS,1996,32724.48828,0.48,1.2E+11
Singapore,AS,1997,34868.06641,0.46,1.31E+11
Singapore,AS,1998,33590.48047,0.44,1.3E+11
Singapore,AS,1999,35156.11719,0.41,1.39E+11
Singapore,AS,2000,37772.75781,0.39,1.53E+11
Singapore,AS,2001,36864.57422,0.36,1.54E+11
Singapore,AS,2002,37829.90625,0.34,1.62E+11
Singapore,AS,2003,38950.74609,0.32,1.71E+11
Singapore,AS,2004,42111.16797,0.3,1.89E+11
Singapore,AS,2005,44698.83984,0.29,2.06E+11
Singapore,AS,2006,48073.58984,0.29,2.27E+11
Singapore,AS,2007,51844.0625,0.29,2.5E+11
Singapore,AS,2008,52180.17188,0.28,2.57E+11
Singapore,AS,2009,51344.47656,0.28,2.59E+11
Singapore,AS,2010,58612.73047,0.28,3.01E+11
Singapore,AS,2011,61672,0.28,3.24E+11
Singapore,AS,2012,62783,0.28,3.36E+11
Singapore,AS,2013,64633,0.28,3.53E+11
Singapore,AS,2014,65655,0.27,3.66E+11
Singapore,AS,2015,65660,0.27,3.73E+11
Singapore,AS,2016,65729,0.27,3.8E+11
Singapore,AS,2017,67331.03125,0.27,3.97E+11
Singapore,AS,2018,68402.34375,0.26,4.1E+11
Slovakia,EU,1985,11815,1.82,60783828992
Slovakia,EU,1986,12242,1.74,63316652032
Slovakia,EU,1987,12473,1.67,64851091456
Slovakia,EU,1988,12659,1.6,66120765440
Slovakia,EU,1989,12734,1.53,66785525760
Slovakia,EU,1990,12374,1.47,65119608832
Slovakia,EU,1991,10537.41016,1.41,55497322496
Slovakia,EU,1992,9838.615234,1.35,51833806848
Slovakia,EU,1993,10481.11523,1.3,55429943296
Slovakia,EU,1994,11063.94824,1.25,58743312384
Slovakia,EU,1995,11874.39844,1.19,63231098880
Slovakia,EU,1996,12622.90918,1.15,67359354880
Slovakia,EU,1997,13335.45898,1.1,71293222912
Slovakia,EU,1998,13822.1875,1.06,73994518528
Slovakia,EU,1999,13750.33301,1.01,73685016576
Slovakia,EU,2000,13904.98535,0.98,74412965888
Slovakia,EU,2001,14361.90137,0.94,76717629440
Slovakia,EU,2002,14984.73145,0.91,80015532032
Slovakia,EU,2003,15773.09473,0.88,84169826304
Slovakia,EU,2004,16570.86133,0.85,88408940544
Slovakia,EU,2005,17649.51953,0.82,94173028352
Slovakia,EU,2006,19099.42773,0.79,1.02E+11
Slovakia,EU,2007,21109.93945,0.77,1.13E+11
Slovakia,EU,2008,22231.98828,0.74,1.19E+11
Slovakia,EU,2009,20953.03711,0.72,1.12E+11
Slovakia,EU,2010,21941.21289,0.7,1.17E+11
Slovakia,EU,2011,22483,0.68,1.21E+11
Slovakia,EU,2012,22816,0.66,1.23E+11
Slovakia,EU,2013,23132,0.65,1.24E+11
Slovakia,EU,2014,23703,0.64,1.28E+11
Slovakia,EU,2015,24588,0.62,1.32E+11
Slovakia,EU,2016,25364,0.61,1.37E+11
Slovakia,EU,2017,26096.14844,0.6,1.41E+11
Slovakia,EU,2018,27075.53516,0.59,1.46E+11
Slovenia,EU,1981,20929,1.81,38493790208
Slovenia,EU,1982,20535,1.71,38220808192
Slovenia,EU,1983,20451,1.61,38418329600
Slovenia,EU,1984,20650,1.52,39160930304
Slovenia,EU,1985,20663,1.43,39553527808
Slovenia,EU,1986,21122,1.35,40810430464
Slovenia,EU,1987,20851,1.26,40573333504
Slovenia,EU,1988,20083,1.18,39398326272
Slovenia,EU,1989,19837,1.11,39202217984
Slovenia,EU,1990,18093,1.04,36026961920
Slovenia,EU,1991,16401.95898,0.97,32680462336
Slovenia,EU,1992,15462.70996,0.91,30763878400
Slovenia,EU,1993,15872.12012,0.85,31503259648
Slovenia,EU,1994,16664.70508,0.79,33038143488
Slovenia,EU,1995,17816.80078,0.74,35329814528
Slovenia,EU,1996,18376.24609,0.7,36416385024
Slovenia,EU,1997,19258.94531,0.65,38114369536
Slovenia,EU,1998,19851.05664,0.62,39200575488
Slovenia,EU,1999,20793.91797,0.58,41091821568
Slovenia,EU,2000,21501.33594,0.55,42615771136
Slovenia,EU,2001,22006.95313,0.52,43686670336
Slovenia,EU,2002,22725.3125,0.49,45168627712
Slovenia,EU,2003,23257.42188,0.47,46254137344
Slovenia,EU,2004,24150.58398,0.44,48061218816
Slovenia,EU,2005,24966.93945,0.42,49771966464
Slovenia,EU,2006,26182.7793,0.4,52362579968
Slovenia,EU,2007,27832.76367,0.38,55758200832
Slovenia,EU,2008,28473.5957,0.36,57353908224
Slovenia,EU,2009,25905.51367,0.34,52654862336
Slovenia,EU,2010,26000.91992,0.32,53079736320
Slovenia,EU,2011,26004,0.31,53196414976
Slovenia,EU,2012,25252,0.29,51766657024
Slovenia,EU,2013,24944,0.28,51204718592
Slovenia,EU,2014,25693,0.26,52794142720
Slovenia,EU,2015,26268,0.25,54016270336
Slovenia,EU,2016,26908,0.24,55372836864
Slovenia,EU,2017,28190.17969,0.23,58049191936
Slovenia,EU,2018,29244.91992,0.22,60439879680
South Africa,AF,1974,6853,12.86,1.73E+11
South Africa,AF,1975,6808,12.17,1.76E+11
South Africa,AF,1976,6802,11.5,1.8E+11
South Africa,AF,1977,6623,10.87,1.8E+11
South Africa,AF,1978,6653,10.28,1.85E+11
South Africa,AF,1979,6746,9.73,1.92E+11
South Africa,AF,1980,6998,9.22,2.05E+11
South Africa,AF,1981,7141,8.74,2.15E+11
South Africa,AF,1982,6891,8.29,2.15E+11
South Africa,AF,1983,6554,7.87,2.11E+11
South Africa,AF,1984,6672,7.48,2.21E+11
South Africa,AF,1985,6385,7.11,2.19E+11
South Africa,AF,1986,6236,6.78,2.19E+11
South Africa,AF,1987,6212,6.46,2.23E+11
South Africa,AF,1988,6319,6.18,2.33E+11
South Africa,AF,1989,6306,5.93,2.37E+11
South Africa,AF,1990,6111,5.73,2.35E+11
South Africa,AF,1991,6034.900391,5.6,2.37E+11
South Africa,AF,1992,5901.984375,5.55,2.37E+11
South Africa,AF,1993,5965.911621,5.6,2.44E+11
South Africa,AF,1994,6172.973633,5.73,2.57E+11
South Africa,AF,1995,6406.428223,5.94,2.7E+11
South Africa,AF,1996,6725.791016,6.18,2.87E+11
South Africa,AF,1997,6950.47168,6.41,3E+11
South Africa,AF,1998,7024.29541,6.68,3.07E+11
South Africa,AF,1999,7234.285645,6.93,3.21E+11
South Africa,AF,2000,7582.77832,7.11,3.4E+11
South Africa,AF,2001,7839.625488,7.3,3.56E+11
South Africa,AF,2002,8171.206543,7.44,3.76E+11
South Africa,AF,2003,8451.452148,7.6,3.95E+11
South Africa,AF,2004,8877.920898,7.81,4.21E+11
South Africa,AF,2005,9393.693359,7.91,4.52E+11
South Africa,AF,2006,9978.470703,7.94,4.86E+11
South Africa,AF,2007,10576.29102,7.53,5.22E+11
South Africa,AF,2008,10977.14648,6.87,5.49E+11
South Africa,AF,2009,10873.0459,5.98,5.51E+11
South Africa,AF,2010,11318.60449,5.12,5.78E+11
South Africa,AF,2011,11838,4.48,6.09E+11
South Africa,AF,2012,11992,4.09,6.22E+11
South Africa,AF,2013,12171,3.92,6.38E+11
South Africa,AF,2014,12242,3.81,6.48E+11
South Africa,AF,2015,12246,3.71,6.57E+11
South Africa,AF,2016,12139,3.62,6.59E+11
South Africa,AF,2017,12189.35742,3.56,6.68E+11
South Africa,AF,2018,12165.79492,3.5,6.73E+11
South Korea,AS,1960,1547.691772,11.22,38358208512
South Korea,AS,1961,1605.846802,10.66,41131905024
South Korea,AS,1962,1620.490234,10.17,42813849600
South Korea,AS,1963,1720.824097,9.68,46825889792
South Korea,AS,1964,1834.977783,9.2,51350020096
South Korea,AS,1965,1917.428345,8.7,55039778816
South Korea,AS,1966,2093.887939,8.18,61635686400
South Korea,AS,1967,2232.053467,7.65,67254005760
South Korea,AS,1968,2468.483643,7.11,76123095040
South Korea,AS,1969,2764.15332,6.6,87192453120
South Korea,AS,1970,2974.807373,6.12,95910764544
South Korea,AS,1971,3221.674561,5.7,1.06E+11
South Korea,AS,1972,3387.890381,5.33,1.14E+11
South Korea,AS,1973,3822.045898,5.04,1.3E+11
South Korea,AS,1974,4112.601074,4.79,1.43E+11
South Korea,AS,1975,4362.006836,4.57,1.54E+11
South Korea,AS,1976,4855.940918,4.38,1.74E+11
South Korea,AS,1977,5367.794922,4.19,1.96E+11
South Korea,AS,1978,5856.496582,4,2.17E+11
South Korea,AS,1979,6265.88623,3.8,2.35E+11
South Korea,AS,1980,6064.040039,3.58,2.31E+11
South Korea,AS,1981,6398.851074,3.35,2.48E+11
South Korea,AS,1982,6821.475098,3.11,2.68E+11
South Korea,AS,1983,7611.733887,2.88,3.04E+11
South Korea,AS,1984,8303.518555,2.65,3.36E+11
South Korea,AS,1985,8859.355469,2.42,3.62E+11
South Korea,AS,1986,9756.205078,2.21,4.02E+11
South Korea,AS,1987,10864.97363,2.01,4.52E+11
South Korea,AS,1988,12039.94531,1.83,5.06E+11
South Korea,AS,1989,12759.48926,1.68,5.42E+11
South Korea,AS,1990,13874,1.54,5.95E+11
South Korea,AS,1991,15056.16016,1.42,6.52E+11
South Korea,AS,1992,15712.00195,1.31,6.87E+11
South Korea,AS,1993,16503.43359,1.21,7.29E+11
South Korea,AS,1994,17720.39453,1.12,7.91E+11
South Korea,AS,1995,19089.29883,1.04,8.61E+11
South Korea,AS,1996,20204.56055,0.97,9.2E+11
South Korea,AS,1997,21055.94531,0.9,9.68E+11
South Korea,AS,1998,19624.69141,0.84,9.08E+11
South Korea,AS,1999,21540.69336,0.8,1E+12
South Korea,AS,2000,23108.01758,0.75,1.09E+12
South Korea,AS,2001,23804.4375,0.71,1.13E+12
South Korea,AS,2002,25250.63672,0.68,1.2E+12
South Korea,AS,2003,25679.24609,0.64,1.23E+12
South Korea,AS,2004,26646.50391,0.6,1.28E+12
South Korea,AS,2005,27443.2832,0.56,1.32E+12
South Korea,AS,2006,28516.48438,0.52,1.38E+12
South Korea,AS,2007,29716.57031,0.48,1.45E+12
South Korea,AS,2008,30117.72852,0.45,1.48E+12
South Korea,AS,2009,29967.5625,0.43,1.48E+12
South Korea,AS,2010,31537.77344,0.41,1.56E+12
South Korea,AS,2011,32225,0.4,1.61E+12
South Korea,AS,2012,32791,0.38,1.65E+12
South Korea,AS,2013,33588,0.37,1.69E+12
South Korea,AS,2014,34493,0.36,1.75E+12
South Korea,AS,2015,35269,0.35,1.8E+12
South Korea,AS,2016,36103,0.34,1.85E+12
South Korea,AS,2017,37093.21484,0.33,1.91E+12
South Korea,AS,2018,37927.60938,0.33,1.96E+12
Spain,EU,1974,12388,2.36,4.36E+11
Spain,EU,1975,12621,2.18,4.49E+11
Spain,EU,1976,13053,2.02,4.7E+11
Spain,EU,1977,13342,1.87,4.86E+11
Spain,EU,1978,13573,1.73,5E+11
Spain,EU,1979,13681,1.6,5.09E+11
Spain,EU,1980,14008,1.49,5.25E+11
Spain,EU,1981,13895,1.38,5.25E+11
Spain,EU,1982,14045,1.3,5.33E+11
Spain,EU,1983,14237,1.23,5.44E+11
Spain,EU,1984,14308,1.17,5.49E+11
Spain,EU,1985,14690,1.12,5.66E+11
Spain,EU,1986,15237,1.07,5.9E+11
Spain,EU,1987,16268,1.03,6.33E+11
Spain,EU,1988,17272,0.99,6.75E+11
Spain,EU,1989,18359,0.95,7.2E+11
Spain,EU,1990,19215,0.91,7.56E+11
Spain,EU,1991,19958.06055,0.87,7.87E+11
Spain,EU,1992,20329.16797,0.83,8.06E+11
Spain,EU,1993,20056.53906,0.78,7.99E+11
Spain,EU,1994,20673.95508,0.74,8.28E+11
Spain,EU,1995,21522.09766,0.69,8.66E+11
Spain,EU,1996,22185.06641,0.65,8.96E+11
Spain,EU,1997,23113.61523,0.61,9.37E+11
Spain,EU,1998,24284.86133,0.59,9.89E+11
Spain,EU,1999,25549.53906,0.56,1.04E+12
Spain,EU,2000,26994.85938,0.54,1.11E+12
Spain,EU,2001,28153.55273,0.53,1.16E+12
Spain,EU,2002,28753.32227,0.51,1.21E+12
Spain,EU,2003,29371.86523,0.5,1.25E+12
Spain,EU,2004,30088.0918,0.49,1.31E+12
Spain,EU,2005,30885.60156,0.47,1.37E+12
Spain,EU,2006,31907.42383,0.45,1.43E+12
Spain,EU,2007,32735.43359,0.44,1.5E+12
Spain,EU,2008,32844.32422,0.42,1.53E+12
Spain,EU,2009,31669.69141,0.4,1.49E+12
Spain,EU,2010,31786.4043,0.38,1.5E+12
Spain,EU,2011,31600,0.37,1.5E+12
Spain,EU,2012,30699,0.36,1.45E+12
Spain,EU,2013,30280,0.35,1.43E+12
Spain,EU,2014,30819,0.34,1.45E+12
Spain,EU,2015,31847,0.33,1.5E+12
Spain,EU,2016,30110,0.32,1.42E+12
Spain,EU,2017,30908.11914,0.32,1.46E+12
Spain,EU,2018,31496.51953,0.32,1.49E+12
Sri Lanka,AS,1960,2064,9.4,20461441024
Sri Lanka,AS,1961,2050,8.98,20890710016
Sri Lanka,AS,1962,2067,8.69,21631954944
Sri Lanka,AS,1963,2058,8.48,22093111296
Sri Lanka,AS,1964,2104,8.28,23134775296
Sri Lanka,AS,1965,2118,8.07,23850108928
Sri Lanka,AS,1966,2047,7.82,23609036800
Sri Lanka,AS,1967,2181,7.54,25750589440
Sri Lanka,AS,1968,2291,7.31,27687378944
Sri Lanka,AS,1969,2329,7.14,28778194944
Sri Lanka,AS,1970,2389,7.01,30146121728
Sri Lanka,AS,1971,2322,6.92,29882785792
Sri Lanka,AS,1972,2327,6.85,30521860096
Sri Lanka,AS,1973,2378,6.75,31750252544
Sri Lanka,AS,1974,2418,6.6,32792926208
Sri Lanka,AS,1975,2434,6.39,33538555904
Sri Lanka,AS,1976,2464,6.11,34528292864
Sri Lanka,AS,1977,2582,5.76,36792483840
Sri Lanka,AS,1978,2694,5.37,39092871168
Sri Lanka,AS,1979,2815,4.98,41652559872
Sri Lanka,AS,1980,2917,4.62,43918266368
Sri Lanka,AS,1981,3049,4.3,46696931328
Sri Lanka,AS,1982,3151,4.01,49078292480
Sri Lanka,AS,1983,3268,3.69,51583627264
Sri Lanka,AS,1984,3387,3.35,54113816576
Sri Lanka,AS,1985,3484,3.01,56399376384
Sri Lanka,AS,1986,3607,2.7,59240607744
Sri Lanka,AS,1987,3590,2.46,59820584960
Sri Lanka,AS,1988,3633,2.29,61408886784
Sri Lanka,AS,1989,3677,2.22,63032209408
Sri Lanka,AS,1990,3864,2.19,67098669056
Sri Lanka,AS,1991,4214.981934,2.18,74080436224
Sri Lanka,AS,1992,4020.974121,2.16,71480508416
Sri Lanka,AS,1993,4247.022949,2.12,76299010048
Sri Lanka,AS,1994,4500.819824,2.07,81620721664
Sri Lanka,AS,1995,4702.294922,2,85976457216
Sri Lanka,AS,1996,5187.708984,1.93,95501516800
Sri Lanka,AS,1997,5628.530273,1.86,1.04E+11
Sri Lanka,AS,1998,5440.221191,1.79,1.01E+11
Sri Lanka,AS,1999,5488.515625,1.72,1.03E+11
Sri Lanka,AS,2000,5841.094238,1.65,1.1E+11
Sri Lanka,AS,2001,5620.96582,1.6,1.07E+11
Sri Lanka,AS,2002,5721.308594,1.55,1.09E+11
Sri Lanka,AS,2003,5963.569824,1.51,1.15E+11
Sri Lanka,AS,2004,6191.966309,2.91,1.2E+11
Sri Lanka,AS,2005,6491.198242,1.42,1.27E+11
Sri Lanka,AS,2006,6904.036133,1.35,1.36E+11
Sri Lanka,AS,2007,7283.632324,1.29,1.45E+11
Sri Lanka,AS,2008,7622.408691,1.24,1.52E+11
Sri Lanka,AS,2009,7796.647461,1.2,1.57E+11
Sri Lanka,AS,2010,8319.703125,1.16,1.68E+11
Sri Lanka,AS,2011,8918,1.12,1.82E+11
Sri Lanka,AS,2012,9678,1.06,1.98E+11
Sri Lanka,AS,2013,9928,1,2.05E+11
Sri Lanka,AS,2014,10342,0.93,2.15E+11
Sri Lanka,AS,2015,10763,0.87,2.26E+11
Sri Lanka,AS,2016,11149,0.82,2.37E+11
Sri Lanka,AS,2017,11418.12891,0.78,2.45E+11
Sri Lanka,AS,2018,11662.90625,0.74,2.53E+11
